物业专项维修资金的交存代管,3ecb8c01-a4ad-4a34-95ca-e9b290177b3d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=3ecb8c01-a4ad-4a34-95ca-e9b290177b3d
价格临时补贴申领,65597918-c977-40da-ab06-a00a8271f412,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=65597918-c977-40da-ab06-a00a8271f412
职业供求信息、市场工资指导价位信息和职业培训信息发布,fda30869-7f9b-4e51-a91d-6a6015710450,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=fda30869-7f9b-4e51-a91d-6a6015710450
存款账户账号报告,f41e75b4-5210-488d-b3b0-ecdc22bd9752,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f41e75b4-5210-488d-b3b0-ecdc22bd9752
为新生儿取名提供重名查询,3e7ba15e-02c1-4f7d-88b4-27f9db6b394a,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=3e7ba15e-02c1-4f7d-88b4-27f9db6b394a
个人权益记录查询打印,3d039dec-d125-485e-99a3-19a813c9466e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=3d039dec-d125-485e-99a3-19a813c9466e
单位就业登记（劳动用工备案）,a8fe5da0-e004-44b9-86f9-87e253daeb66,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a8fe5da0-e004-44b9-86f9-87e253daeb66
职称评审委员会备案,93741762-d218-418b-ac21-dfb5a59007ea,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=93741762-d218-418b-ac21-dfb5a59007ea
丧葬补助金和抚恤金申领（失业人员）,33ba9cd6-9669-413f-b8fb-bf922185e192,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=33ba9cd6-9669-413f-b8fb-bf922185e192
异地居住就医申请确认,81d6c301-f47f-4886-b8b5-dce6c695d9f9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=81d6c301-f47f-4886-b8b5-dce6c695d9f9
参保单位注销,1117a4e4-38ce-432e-abbe-180f1c5a1908,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=1117a4e4-38ce-432e-abbe-180f1c5a1908
非居民企业间接转让财产事项报告,4a439b6b-ec76-4de1-886c-875996658b64,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=4a439b6b-ec76-4de1-886c-875996658b64
企业登记档案查询,61e0386f-78d1-4031-a34b-5d9b0fb1f587,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=61e0386f-78d1-4031-a34b-5d9b0fb1f587
受理旅游服务质量监督投诉举报,f2990a73-c117-4986-a401-6e78d64a6abd,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f2990a73-c117-4986-a401-6e78d64a6abd
职称申报评审及证书管理,a741dadd-8e40-4f01-8055-301ff28a7080,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a741dadd-8e40-4f01-8055-301ff28a7080
社会组织登记档案查询,df7181b6-04f9-4997-94f7-8c8206a058a4,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=df7181b6-04f9-4997-94f7-8c8206a058a4
城乡居民养老保险待遇申领,d3dddbec-e448-49b7-8ae4-d62aa3b7aa7f,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d3dddbec-e448-49b7-8ae4-d62aa3b7aa7f
工伤事故备案,6cd08fca-0bc3-4322-be0e-0544f2985391,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=6cd08fca-0bc3-4322-be0e-0544f2985391
税收统计调查数据采集,4cc45849-605f-4544-b57b-7a16d2b1b3e7,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=4cc45849-605f-4544-b57b-7a16d2b1b3e7
失业保险金申领,e2ab2849-d6a5-4619-b78c-408abd17f9c9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=e2ab2849-d6a5-4619-b78c-408abd17f9c9
社会组织登记证书补发、换发,a3a20b57-3433-48a6-8a72-55e3387f8bdf,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a3a20b57-3433-48a6-8a72-55e3387f8bdf
存档人员党员组织关系的接转,f84fc33e-052b-4a3a-97e2-ce5e9005b887,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f84fc33e-052b-4a3a-97e2-ce5e9005b887
信访事项查询,07ff02a0-7804-49a0-9918-b1a3d671f43b,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=07ff02a0-7804-49a0-9918-b1a3d671f43b
企业年金方案备案,7e765ec9-bc05-4a00-a96e-c80c0d0cd15d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=7e765ec9-bc05-4a00-a96e-c80c0d0cd15d
发布境内外景区旅游风险提示,9c2434c1-f2b1-4e51-91ab-70ce949c50b9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=9c2434c1-f2b1-4e51-91ab-70ce949c50b9
调解建设工程造价纠纷,13c90e76-3e4c-46c2-bf27-bfad856d4777,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=13c90e76-3e4c-46c2-bf27-bfad856d4777
养蜂技术培训服务,b33280d0-5e19-4946-a813-cfd247140d26,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=b33280d0-5e19-4946-a813-cfd247140d26
求职创业补贴申领,f22195ce-0377-443f-96ca-39681f6839be,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f22195ce-0377-443f-96ca-39681f6839be
公共文化场馆免费开放,d8f611f4-5463-4142-a433-af4a21ffeec5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d8f611f4-5463-4142-a433-af4a21ffeec5
更正职业资格证书信息申请,92dc1126-50fe-4585-8f67-68adc2ab839e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=92dc1126-50fe-4585-8f67-68adc2ab839e
社会公众涉税公开信息查询,679ceb65-aa6c-41fa-a84c-519b7b1f0036,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=679ceb65-aa6c-41fa-a84c-519b7b1f0036
合伙制创业投资企业单一投资基金核算方式报告,e59f5b38-4e6d-422e-be96-359b90eef575,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=e59f5b38-4e6d-422e-be96-359b90eef575
水利工程建设项目开工备案,31f978eb-63de-42f5-9ade-edfc3d1b42b5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=31f978eb-63de-42f5-9ade-edfc3d1b42b5
职业技能鉴定补贴申领,493b5596-31fc-4806-ae32-9c3ddc133871,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=493b5596-31fc-4806-ae32-9c3ddc133871
受理公路、水运、地方铁路工程质量举报和投诉,7348b019-b988-4411-a95d-62e0df32b492,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=7348b019-b988-4411-a95d-62e0df32b492
纳税服务投诉处理,2c384953-242e-4241-bf14-e20eeb572899,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=2c384953-242e-4241-bf14-e20eeb572899
受理文物违法安全举报,95ca2334-54b6-4cb6-823f-3ee35399253a,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=95ca2334-54b6-4cb6-823f-3ee35399253a
多重养老保险关系个人账户退费,ace9ac71-8f23-4136-8f61-ba6f0882c9a9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=ace9ac71-8f23-4136-8f61-ba6f0882c9a9
个人所得税递延纳税报告,32207b19-a275-4041-bc32-9d65714300d5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=32207b19-a275-4041-bc32-9d65714300d5
就业政策法规咨询,caaae4d2-c90f-46ba-a9bb-94744dee724f,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=caaae4d2-c90f-46ba-a9bb-94744dee724f
解除相关人员关联关系,37c8acfa-b754-4197-9a88-aab01377e42c,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=37c8acfa-b754-4197-9a88-aab01377e42c
社会保障卡信息变更,f71e3000-43c6-4474-a867-6b75014cb10a,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f71e3000-43c6-4474-a867-6b75014cb10a
受理网络安全举报,6392c6c3-81e2-4c74-90c6-85abfdbce246,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=6392c6c3-81e2-4c74-90c6-85abfdbce246
企业年金方案终止备案,f2bee0f8-7649-4f31-b2c4-1ce61d8965b1,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f2bee0f8-7649-4f31-b2c4-1ce61d8965b1
民办非学历教育机构培训费备案及公示,b5466f02-868e-4748-ba56-2360f95acbe8,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=b5466f02-868e-4748-ba56-2360f95acbe8
社会保障卡申领,5844d0ec-f31d-4848-9dff-d7a1b73f338a,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=5844d0ec-f31d-4848-9dff-d7a1b73f338a
主要文艺演出活动查询服务,96d66a2d-18b5-4857-9038-3ba148d745d3,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=96d66a2d-18b5-4857-9038-3ba148d745d3
职业介绍（求职登记）,d12a9f62-d468-4871-9e76-05376d12029d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d12a9f62-d468-4871-9e76-05376d12029d
发票验（交）旧,9cae7655-ab28-46bc-9eb7-4f8ea41d45e7,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=9cae7655-ab28-46bc-9eb7-4f8ea41d45e7
财产和行为税税源信息报告,a9df6ec9-b536-4201-a397-e108a657d52a,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a9df6ec9-b536-4201-a397-e108a657d52a
职工正常退休(职)申请,d14603cd-af8e-4a8b-92d1-c3a12d4651a7,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d14603cd-af8e-4a8b-92d1-c3a12d4651a7
丧葬补助金、抚恤金申领（养老保险）,8be850cd-cf71-40d7-9748-fda5d7f140ca,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=8be850cd-cf71-40d7-9748-fda5d7f140ca
无犯罪记录证明,93e620fd-9b21-4d53-bf02-46e3d5349b81,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=93e620fd-9b21-4d53-bf02-46e3d5349b81
供水外线报装接入,264e71cf-bb0f-4210-9aa7-c7086c965cd3,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=264e71cf-bb0f-4210-9aa7-c7086c965cd3
公布城乡规划和建设项目规划,14d66249-e0ed-4b79-8773-3e8542323633,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=14d66249-e0ed-4b79-8773-3e8542323633
受理“12350”举报,b9f9985e-9af9-4b72-84c1-8a99329f7832,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=b9f9985e-9af9-4b72-84c1-8a99329f7832
伤残待遇申领（一次性伤残补助金、伤残津贴和生活护理费）,0fa182c5-7a15-4321-ab61-95f9b640120e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=0fa182c5-7a15-4321-ab61-95f9b640120e
受理“12319”城市管理热线投诉,dd029f55-ea2f-4663-86cf-c8c2705522c2,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=dd029f55-ea2f-4663-86cf-c8c2705522c2
社会保障卡补领、换领、换发,c7f477d2-c7e0-4898-b484-ce7c2348320e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=c7f477d2-c7e0-4898-b484-ce7c2348320e
协议医疗机构的确认,f9c64c33-988f-4dbd-a117-69c2941348d4,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f9c64c33-988f-4dbd-a117-69c2941348d4
服务贸易等项目对外支付税务备案,364f85fb-2c70-46ee-9614-3cefa5c28218,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=364f85fb-2c70-46ee-9614-3cefa5c28218
单位（项目）基本信息变更,64028cdf-1a51-406e-b27b-b1326d9d1a16,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=64028cdf-1a51-406e-b27b-b1326d9d1a16
三属优待证办理,6954093c-58d3-46ae-b8c0-67a468a087f8,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=6954093c-58d3-46ae-b8c0-67a468a087f8
退役军人优待证办理,9d9b6636-2b09-452a-a54a-9783e051b85f,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=9d9b6636-2b09-452a-a54a-9783e051b85f
规划和自然资源档案查询,d16eabd6-6fd5-4f47-9026-6bc241e2ce28,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d16eabd6-6fd5-4f47-9026-6bc241e2ce28
变更驾驶证联系方式,ca165631-1399-42f5-b385-7ef47a02bbdc,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=ca165631-1399-42f5-b385-7ef47a02bbdc
扣缴义务人报告自然人身份信息,1b8ef98a-3809-4296-a98f-9d96c63ca557,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=1b8ef98a-3809-4296-a98f-9d96c63ca557
国土空间规划查询服务,0585445e-6e87-4fd3-90d0-6583296730f5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=0585445e-6e87-4fd3-90d0-6583296730f5
社会保障卡注销,886087b2-d6b9-4832-a9cc-459cab668e44,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=886087b2-d6b9-4832-a9cc-459cab668e44
宣传饲料安全知识、指导合理使用饲料,6210e5f3-c9c4-4591-bc6d-c964f3161114,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=6210e5f3-c9c4-4591-bc6d-c964f3161114
创业担保贷款申请,50724be5-1a4a-4d81-ad4a-3c0afac56b4c,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=50724be5-1a4a-4d81-ad4a-3c0afac56b4c
机动车号牌换领,e701edd4-a1fd-4ac0-a263-89161b86c4c5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=e701edd4-a1fd-4ac0-a263-89161b86c4c5
机动车号牌补领,f5f86425-a6ec-43d5-9a23-bcbf70b09060,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f5f86425-a6ec-43d5-9a23-bcbf70b09060
发布园林植物病虫害预警预报,a041b8dc-4e7b-4e1e-be24-ff585054a171,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a041b8dc-4e7b-4e1e-be24-ff585054a171
城乡居民养老保险参保登记,959e9176-1545-44be-973a-2ed4e894ee2d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=959e9176-1545-44be-973a-2ed4e894ee2d
技工院校毕业证书查询、核验,d11ac4ab-cd25-45a4-a16d-76e848b66269,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d11ac4ab-cd25-45a4-a16d-76e848b66269
失业保险稳岗返还,f4b6fe0e-e6cc-4965-aeb3-97c35e50381f,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f4b6fe0e-e6cc-4965-aeb3-97c35e50381f
机动车检验合格标志换领,70e828cd-5194-45b9-ad78-c4893d0dbcd3,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=70e828cd-5194-45b9-ad78-c4893d0dbcd3
机动车检验合格标志补领,f91c055b-cb63-45d0-b964-1c083f1d1221,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f91c055b-cb63-45d0-b964-1c083f1d1221
财务会计报告报送,f5eb878e-46de-4176-a87d-2769bc17dbd9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f5eb878e-46de-4176-a87d-2769bc17dbd9
科普基地创建评估及相关服务,d278e8a3-8a6a-4348-9fd4-dbcb3b920523,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d278e8a3-8a6a-4348-9fd4-dbcb3b920523
领金期满大龄失业人员续发,b76a759a-f3ad-4fc0-be31-80ad73eda550,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=b76a759a-f3ad-4fc0-be31-80ad73eda550
失业保险待遇发放账户维护申请,f14ab6bc-4df6-4560-a6c8-5df4cdab69cb,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f14ab6bc-4df6-4560-a6c8-5df4cdab69cb
地质灾害预警、预报信息发布,6068c244-6af5-4138-a848-fbf9116b33a6,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=6068c244-6af5-4138-a848-fbf9116b33a6
绿色食品标志使用申请受理、初审,c08977dd-a0c1-4c84-b3ef-6b531ffa5434,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=c08977dd-a0c1-4c84-b3ef-6b531ffa5434
受理公路、水运、地方铁路工程质量和安全生产报监手续,06e40857-d1c4-42bb-8893-fe6b4f4af9b5,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=06e40857-d1c4-42bb-8893-fe6b4f4af9b5
养老保险待遇发放账户维护申请,871745ff-5d99-4f2e-b07e-ab628654e6e7,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=871745ff-5d99-4f2e-b07e-ab628654e6e7
增值税税控系统专用设备初始发行,41ab3b7c-7211-4a40-a37c-f1aae5bd6107,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=41ab3b7c-7211-4a40-a37c-f1aae5bd6107
档案的整理和保管,2a712f53-60f1-4a7a-a6ab-785d251cdd7b,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=2a712f53-60f1-4a7a-a6ab-785d251cdd7b
劳动能力复查鉴定申请,8395531c-7eed-426d-b813-59cdbdee75b8,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=8395531c-7eed-426d-b813-59cdbdee75b8
门楼牌号查询,275b605e-599d-46fd-9398-be8e2c68b847,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=275b605e-599d-46fd-9398-be8e2c68b847
纳税人合并分立情况报告,36265c3e-0d17-4f1c-b99a-57ed1bfa8829,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=36265c3e-0d17-4f1c-b99a-57ed1bfa8829
图书馆读者证（卡）办理,a0bd0fae-7b85-42da-bb4a-6dc0a5fa3df3,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a0bd0fae-7b85-42da-bb4a-6dc0a5fa3df3
城建档案查阅利用,5fee5df1-31e9-42af-99a2-897d022159cc,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=5fee5df1-31e9-42af-99a2-897d022159cc
水利建设市场主体信用信息采集和发布,a148d2aa-4cb9-4da0-9637-146cdbaa0c08,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a148d2aa-4cb9-4da0-9637-146cdbaa0c08
失业保险关系转移接续,2bf25879-65c6-43e5-b12d-963abc747e27,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=2bf25879-65c6-43e5-b12d-963abc747e27
辅助器具配置或更换申请,c7d55bfb-5d55-416b-8013-2e628be522e6,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=c7d55bfb-5d55-416b-8013-2e628be522e6
教师资格证补发换发、信息更正及认定申请表补办,f5944d30-8b7e-411f-90b5-6f760313dc8d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f5944d30-8b7e-411f-90b5-6f760313dc8d
中国居民（国民）申请启动税务相互协商程序,59a383c1-f1b5-4657-b6d3-e12b67f27901,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=59a383c1-f1b5-4657-b6d3-e12b67f27901
安全生产预警发布,3c319295-e8c3-4b19-aee8-f0d4d5f9e11d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=3c319295-e8c3-4b19-aee8-f0d4d5f9e11d
增值税税控系统专用设备变更发行,d8e91f00-3298-459f-936f-3d1ea73e46bd,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d8e91f00-3298-459f-936f-3d1ea73e46bd
技能提升补贴申领,ad551f57-09c3-4db3-abcb-4d52fa9d4172,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=ad551f57-09c3-4db3-abcb-4d52fa9d4172
办理职工提前退休申请,d6814457-b034-4d35-b0ea-9308b0272558,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=d6814457-b034-4d35-b0ea-9308b0272558
农业信息化新技术推广,31aa6d20-315e-4425-8e83-b2cfbbcca97b,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=31aa6d20-315e-4425-8e83-b2cfbbcca97b
渔业养殖生产技术指导与病害防治,3b482180-6cec-4420-bde5-282e30e99df4,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=3b482180-6cec-4420-bde5-282e30e99df4
社会保障卡启用,e15eb1b5-a62b-46b7-8791-6579ae35e065,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=e15eb1b5-a62b-46b7-8791-6579ae35e065
旅游信息服务,f47b61bd-5512-406f-897f-9813de30c64c,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f47b61bd-5512-406f-897f-9813de30c64c
安全监管属地备案,a13a9f82-2b72-4f3c-8c87-2f47d92e0cde,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=a13a9f82-2b72-4f3c-8c87-2f47d92e0cde
个人账户一次性待遇申领,f7f99bee-185f-46b7-a784-11576cb202ec,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f7f99bee-185f-46b7-a784-11576cb202ec
生产建设项目水土保持监测季报,0e757bf7-7fa4-469e-a4d9-7ee27cd9f63b,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=0e757bf7-7fa4-469e-a4d9-7ee27cd9f63b
受理关于供水水质的投诉,bbd7939d-52eb-4d29-9f63-69de7c932e4e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=bbd7939d-52eb-4d29-9f63-69de7c932e4e
软件和集成电路产业企业所得税优惠事项资料报告,779f1fab-7b5a-4c1b-90eb-3a51b2f6b5b4,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=779f1fab-7b5a-4c1b-90eb-3a51b2f6b5b4
劳动人事争议仲裁申请,238b0682-27b4-4ec5-afc5-b806fb221772,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=238b0682-27b4-4ec5-afc5-b806fb221772
高校毕业生社保补贴申领,cf31ca87-2b5c-4504-ba84-dea506a76c2e,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=cf31ca87-2b5c-4504-ba84-dea506a76c2e
个人所得税分期缴纳报告,2f4909ef-9a01-4bfd-a506-b53314900b1b,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=2f4909ef-9a01-4bfd-a506-b53314900b1b
定期公布统计资料,115c9523-8e8f-41a2-ad32-573cef9eb075,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=115c9523-8e8f-41a2-ad32-573cef9eb075
提供档案查（借）阅服务,ac2186bd-0f60-475f-8e1e-15835c05a2f9,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=ac2186bd-0f60-475f-8e1e-15835c05a2f9
住院伙食补助费申领,c69f8333-540e-4b4e-b8b5-27f1f9900adb,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=c69f8333-540e-4b4e-b8b5-27f1f9900adb
非居民企业股权转让适用特殊性税务处理的备案,f41daef6-bdfb-4f04-bda8-17d86d5ab1aa,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=f41daef6-bdfb-4f04-bda8-17d86d5ab1aa
职工参保登记,da73ad81-f038-4670-b030-1d482f42907d,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=da73ad81-f038-4670-b030-1d482f42907d
植物病虫害、动物疫病及农业灾害监测、预报和预防,00050f95-da85-446c-a61a-9216be3be809,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=00050f95-da85-446c-a61a-9216be3be809
境内机构和个人发包工程作业或劳务项目备案,35a5fad0-bd5a-4fd0-9cbc-7f5bdb2670b0,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=35a5fad0-bd5a-4fd0-9cbc-7f5bdb2670b0
档案材料的收集、鉴别和归档,bbbcee14-b5a2-48fa-adcd-a444599350fe,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=bbbcee14-b5a2-48fa-adcd-a444599350fe
供养亲属抚恤金申领,5d8706f3-5343-423c-b0ec-65651f6fe313,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=5d8706f3-5343-423c-b0ec-65651f6fe313
银税三方（委托）划缴协议,660f70f0-cd85-49c1-8af2-867270508857,https://zwykb.cq.gov.cn/qxzz/jbq/bszn/?rowGuid=660f70f0-cd85-49c1-8af2-867270508857
